51048 4
21500	2012	170	50000
11999	2008	177	150000
27999	2012	184	30000
17600	2010	177	70000
21490	2010	245	150000
8199	2006	226	125000
2500	2002	100	125000
5500	2006	116	150000
27000	2014	150	30000
5499	2007	125	125000
19790	2014	105	20000
4900	2002	150	150000
20950	2009	170	100000
5500	2003	170	150000
7350	2001	170	150000
10500	2007	150	150000
19999	2015	86	10000
1200	2012	156	125000
6200	2004	218	150000
32400	2015	184	20000
8500	2007	226	150000
4000	2006	116	150000
3499	2001	130	150000
11000	2011	140	150000
9499	2009	160	150000
7800	2004	150	90000
3000	2009	75	150000
12950	2013	105	90000
8500	2003	218	150000
9500	2008	170	80000
1850	2001	150	150000
3700	2008	109	150000
17699	2015	120	20000
7118	2006	122	150000
4900	2003	140	150000
4900	2004	150	150000
17890	2014	122	30000
11995	2010	141	100000
6951	2009	232	150000
7350	2008	155	125000
8499	2003	231	150000
3900	2005	80	30000
2800	2007	109	150000
6990	2008	86	60000
6999	2003	177	125000
4500	2009	60	125000
3888	2004	275	150000
8000	2003	184	150000
6590	2008	102	100000
3600	2003	105	125000
2250	2001	75	150000
3000	2007	140	150000
6699	2007	170	150000
1878	2001	75	125000
4930	2005	163	150000
5500	2009	90	100000
5000	2009	82	125000
1499	2002	101	150000
6950	2008	105	150000
14500	2008	170	70000
3150	2004	150	150000
5899	2001	224	150000
1050	2002	75	150000
4990	2009	109	150000
2699	2004	54	125000
6400	2004	150	125000
18600	2009	218	70000
3150	2004	75	150000
6999	2007	241	80000
8690	2009	125	90000
2490	2006	87	90000
4999	2001	102	125000
6300	2004	131	100000
1600	2003	141	150000
18500	2013	143	60000
4450	2005	95	150000
2221	2003	170	150000
3500	2005	121	150000
9800	2007	143	125000
3200	2005	109	150000
1800	2002	179	125000
4900	2002	143	150000
5300	2007	105	150000
2350	2001	114	100000
12550	2012	116	150000
11950	2009	228	150000
9490	2007	170	90000
6500	2006	122	150000
5650	2004	163	150000
6999	2006	105	150000
14000	2006	250	20000
2900	2002	125	150000
3000	2005	109	150000
4350	2001	198	150000
5950	2001	170	125000
10500	2012	140	70000
5400	2004	75	90000
5600	2010	109	150000
7997	2007	105	125000
3333	2003	82	125000
9250	2008	143	125000
11300	2008	241	125000
3300	2007	140	150000
4000	2009	163	150000
24900	2012	235	50000
6999	2006	116	70000
19500	2010	204	80000
12600	2013	105	50000
15000	2010	143	150000
3333	2003	211	150000
28490	2014	184	30000
15000	2009	156	100000
32000	2009	286	150000
4850	2002	163	150000
2800	2009	125	150000
5100	2006	130	125000
6700	2005	150	150000
2950	2003	75	100000
3900	2001	131	125000
6150	2006	150	150000
1649	2004	101	150000
5350	2006	102	125000
10350	2011	114	125000
4000	2001	116	150000
4990	2008	80	150000
15999	2007	265	100000
9950	2004	204	150000
7000	2003	150	150000
4950	2009	60	100000
14200	2010	211	70000
3550	2001	116	150000
3350	2006	105	150000
12499	2010	170	50000
9500	2009	185	125000
12450	2011	117	70000
10000	2005	218	150000
4900	2004	150	150000
10700	2007	177	150000
3800	2005	116	125000
6800	2003	177	150000
9750	2007	116	150000
13500	2012	101	40000
5999	2002	279	150000
5450	2003	163	150000
2600	2006	109	150000
17290	2014	110	20000
13900	2011	136	20000
2000	2002	105	150000
5900	2008	170	150000
1700	2002	84	150000
1200	2004	101	150000
8900	2007	163	150000
5800	2005	140	150000
5700	2005	200	90000
4300	2005	143	125000
12000	2006	235	150000
4900	2004	105	90000
3700	2008	140	150000
8990	2005	150	90000
3200	2007	68	125000
10899	2011	143	100000
8499	2008	102	20000
2900	2003	122	150000
16999	2011	211	80000
4700	2005	184	150000
12500	2011	150	90000
3950	2006	163	150000
11990	2010	125	50000
20899	2014	150	20000
1100	2002	116	150000
4200	2005	150	150000
24900	2012	184	125000
7900	2007	136	125000
7900	2010	105	100000
2100	2001	96	150000
1800	2001	75	150000
8999	2007	105	150000
3800	2005	75	150000
3499	2002	101	150000
3200	2003	105	150000
6900	2007	102	125000
2650	2002	150	150000
15950	2015	110	20000
4950	2012	110	150000
4000	2007	120	125000
4300	2008	86	150000
1700	2004	84	150000
5700	2002	143	125000
1500	2002	82	125000
9299	2006	129	150000
7199	2006	102	70000
4500	2002	163	100000
13300	2009	239	150000
1550	2006	113	150000
7999	2009	110	150000
2600	2005	108	150000
6300	2004	218	125000
3790	2004	105	150000
4490	2004	241	150000
8999	2003	224	150000
3500	2004	90	150000
4000	2005	105	125000
1600	2002	105	150000
12800	2008	156	125000
8500	2007	140	150000
12000	2004	170	150000
3999	2005	109	150000
20750	2011	204	50000
15850	2010	211	60000
2550	2004	75	150000
11000	2008	177	100000
14500	2011	245	90000
21000	2013	140	40000
8490	2008	124	100000
3650	2006	80	90000
5999	2005	122	150000
8100	2008	143	150000
10200	2007	197	150000
4450	2005	95	150000
4999	2001	200	150000
12900	2007	170	125000
3900	2001	116	150000
10000	2011	143	150000
6350	2002	177	150000
9500	2005	231	125000
16490	2010	177	150000
13249	2007	170	90000
1250	2001	116	150000
6500	2007	140	150000
2190	2002	101	150000
17100	2013	122	60000
14800	2008	286	150000
4750	2008	109	125000
3490	2007	177	150000
10175	2011	125	80000
9500	2012	170	80000
9450	2011	105	70000
14870	2012	143	100000
3350	2003	177	150000
11000	2006	231	150000
3500	2003	101	150000
46200	2015	190	10000
5400	2012	69	50000
5000	2009	88	100000
1900	2002	131	150000
4300	2007	140	150000
9899	2005	218	150000
3950	2004	116	150000
5000	2006	150	150000
4100	2006	140	150000
6250	2002	143	150000
6000	2007	102	90000
7900	2009	110	125000
23000	2014	109	30000
8650	2004	218	150000
8500	2007	163	150000
12500	2007	177	100000
11500	2007	170	125000
2850	2004	122	150000
6500	2003	115	90000
1900	2001	125	125000
5000	2002	177	150000
24300	2011	204	150000
9699	2011	95	50000
16000	2010	184	100000
6900	2004	102	90000
8990	2008	122	100000
1499	2001	90	150000
8350	2011	95	125000
4550	2004	150	150000
9700	2007	156	125000
7990	2007	143	125000
14499	2009	197	150000
20900	2011	184	40000
6980	2009	102	150000
9900	2005	280	150000
7550	2010	140	125000
17300	2009	170	150000
3990	2001	305	150000
8700	2010	109	100000
6999	2005	102	100000
3999	2004	82	150000
4700	2002	170	150000
1500	2001	116	150000
6900	2006	150	150000
2950	2005	125	150000
10690	2010	143	125000
7990	2006	241	150000
10499	2011	86	50000
7500	2005	131	150000
16950	2006	250	90000
1750	2005	131	150000
4490	2003	155	150000
4390	2006	80	60000
6999	2004	204	150000
27900	2014	150	20000
2300	2001	105	150000
8990	2009	140	150000
10500	2010	143	150000
6600	2005	122	150000
3000	2001	163	150000
2700	2006	64	150000
10000	2006	177	150000
1990	2002	102	150000
4400	2007	80	150000
25999	2015	150	30000
6299	2007	177	150000
3000	2007	75	80000
1750	2006	113	150000
4999	2009	122	60000
7899	2009	140	150000
11500	2007	190	100000
6250	2006	122	150000
3990	2007	90	125000
5990	2003	218	150000
28490	2014	230	10000
9000	2004	150	150000
6800	2006	224	150000
6800	2007	145	70000
7250	2009	80	100000
6199	2004	116	150000
13900	2014	105	50000
15900	2013	131	40000
13500	2007	235	150000
19000	2009	207	125000
7500	2005	140	150000
10400	2010	179	90000
4800	2004	105	80000
1990	2005	58	125000
7300	2008	80	60000
6900	2003	163	90000
8999	2005	224	150000
8000	2002	218	150000
3300	2003	110	125000
4000	2007	150	150000
17000	2005	272	125000
1650	2003	101	150000
11300	2006	200	90000
6999	2009	96	40000
5950	2005	143	150000
2000	2001	75	150000
2490	2003	143	150000
13700	2011	140	90000
7300	2011	88	80000
2750	2004	140	150000
4500	2010	82	90000
6900	2003	131	150000
5500	2008	80	70000
4750	2004	102	150000
1200	2004	86	125000
7999	2009	140	150000
1550	2003	76	70000
7000	2006	75	60000
13800	2009	136	80000
1700	2004	116	150000
7999	2005	177	125000
4600	2007	150	150000
2650	2002	163	150000
6000	2007	105	150000
10990	2012	105	125000
8200	2006	163	150000
9900	2006	218	150000
7999	2004	218	150000
6350	2006	120	150000
2250	2002	105	125000
2200	2001	75	150000
13999	2008	230	125000
1099	2001	98	150000
15990	2010	211	125000
34300	2015	150	10000
12500	2010	143	125000
6450	2004	122	150000
5900	2006	140	150000
2490	2002	116	150000
9100	2005	163	150000
7999	2004	218	150000
9499	2004	241	125000
4700	2007	80	125000
6350	2002	184	150000
6500	2002	224	150000
3999	2006	102	150000
4000	2007	140	150000
29900	2015	177	10000
8499	2005	306	150000
6400	2003	218	150000
6390	2004	150	150000
3500	2006	150	150000
8490	2009	90	150000
22500	2011	245	150000
5999	2005	105	150000
5250	2005	150	150000
6999	2009	116	150000
3450	2003	116	150000
1600	2002	102	150000
15900	2010	143	20000
14500	2007	381	150000
11200	2011	150	30000
10399	2008	177	150000
40000	2015	300	20000
3900	2007	75	80000
8000	2006	209	150000
8500	2008	224	150000
3000	2006	101	150000
2300	2001	101	125000
3200	2001	170	150000
13500	2013	101	40000
7998	2005	177	150000
18999	2013	140	70000
1300	2003	116	150000
8990	2007	200	150000
17500	2009	231	90000
5000	2006	116	150000
13200	2007	224	125000
3650	2009	125	150000
5800	2001	102	150000
11450	2007	210	60000
6499	2009	116	100000
12500	2011	110	125000
2190	2003	58	80000
5500	2003	150	125000
8690	2010	160	100000
8500	2005	218	150000
2700	2002	150	150000
20000	2007	207	70000
3790	2004	105	150000
13200	2010	150	80000
8350	2008	190	150000
10690	2009	143	125000
4690	2004	116	150000
10500	2011	122	60000
9999	2007	340	150000
20000	2015	208	20000
4350	2001	105	80000
11350	2011	105	70000
2199	2001	125	125000
9390	2006	177	125000
5879	2009	80	80000
14500	2011	245	90000
6500	2007	86	50000
8999	2010	122	70000
5950	2007	260	150000
8900	2010	122	70000
14990	2012	122	40000
5450	2004	105	150000
3600	2003	101	150000
6000	2003	200	150000
12800	2007	163	150000
4600	2005	102	150000
13900	2010	170	90000
4700	2001	231	150000
5300	2006	90	80000
7450	2008	80	60000
3400	2004	204	150000
9850	2009	150	125000
9500	2009	122	70000
8990	2009	150	150000
15600	2010	190	150000
14950	2012	99	30000
2500	2001	119	150000
3400	2006	95	150000
3000	2009	95	150000
9490	2010	110	100000
7995	2005	131	60000
7999	2002	177	50000
2200	2002	150	150000
4000	2013	86	60000
7900	2009	105	150000
9950	2009	125	80000
8990	2010	105	90000
12500	2010	122	50000
14990	2007	250	150000
17299	2014	120	30000
10990	2009	105	50000
4900	2006	82	125000
7050	2006	150	150000
5000	2005	136	150000
34800	2014	300	40000
3200	2008	105	150000
3990	2001	150	150000
22500	2009	326	150000
3399	2001	105	150000
9400	2008	177	150000
17500	2012	156	90000
3950	2002	90	150000
18400	2010	211	125000
2000	2002	141	150000
13900	2010	260	50000
30000	2007	232	60000
3000	2007	105	150000
2999	2005	69	125000
14500	2012	105	90000
6600	2011	184	80000
4799	2003	143	150000
1555	2008	75	150000
7499	2007	150	125000
8200	2010	105	40000
15800	2013	179	20000
3950	2002	192	150000
1299	2004	203	150000
14500	2007	224	125000
4490	2003	193	150000
7950	2007	122	100000
12950	2011	143	125000
8650	2005	143	90000
6000	2006	105	150000
2000	2002	75	100000
10450	2002	150	150000
1250	2002	95	100000
2800	2004	135	150000
14200	2010	150	60000
24999	2013	184	150000
3500	2005	116	150000
11500	2011	109	60000
25500	2015	220	20000
4200	2006	105	150000
11379	2008	143	125000
1990	2005	90	150000
3499	2002	143	150000
13150	2009	156	10000
4999	2002	179	150000
4999	2002	193	150000
2490	2003	150	150000
12500	2008	190	150000
5500	2005	122	150000
13490	2007	197	150000
7350	2007	116	150000
2500	2004	113	150000
5500	2005	101	150000
6500	2006	188	125000
4250	2003	143	125000
10890	2007	200	150000
25500	2007	320	125000
1500	2002	107	60000
1950	2003	135	150000
27800	2015	125	10000
5200	2002	150	150000
5200	2005	145	125000
39900	2014	190	20000
7500	2007	140	150000
21900	2010	204	70000
9500	2009	80	40000
8600	2011	120	70000
2899	2001	75	100000
11650	2009	240	150000
3990	2003	105	150000
2699	2001	105	125000
1250	2004	113	150000
2500	2003	64	150000
1400	2005	103	125000
21990	2010	239	125000
14850	2010	155	70000
2850	2002	75	150000
4900	2005	116	150000
8499	2002	265	150000
5600	2005	75	70000
5750	2007	95	125000
2200	2002	150	150000
1550	2004	103	150000
10500	2011	116	10000
11500	2011	143	150000
2800	2005	133	150000
5499	2006	177	150000
1999	2002	105	150000
3800	2007	86	100000
2700	2006	110	150000
34900	2015	184	20000
9000	2004	192	150000
8000	2008	170	150000
9999	2011	105	100000
29900	2015	184	30000
4999	2003	265	125000
22400	2010	184	150000
3499	2007	122	150000
9400	2004	218	150000
2999	2006	140	150000
3190	2006	105	100000
9000	2006	163	150000
2300	2006	103	125000
3500	2005	150	150000
1000	2001	98	150000
7000	2005	150	150000
27800	2015	150	10000
8850	2010	101	80000
5899	2002	224	150000
8050	2005	177	150000
19200	2014	140	50000
3900	2001	131	150000
9500	2011	99	70000
8000	2005	163	150000
1900	2001	118	150000
1890	2001	98	150000
4250	2005	105	150000
3400	2002	101	150000
2600	2005	131	150000
22500	2012	184	90000
18500	2008	286	150000
7999	2009	143	125000
7500	2008	140	150000
2800	2003	75	150000
2990	2001	170	150000
3690	2004	150	150000
3649	2008	105	90000
12000	2009	163	125000
5200	2001	197	150000
6500	2005	116	80000
1250	2003	100	125000
7600	2006	122	150000
1450	2006	97	150000
7200	2008	105	150000
10490	2011	105	60000
5300	2005	75	50000
4900	2003	140	150000
7350	2008	102	90000
12600	2009	156	90000
1500	2002	144	150000
15100	2013	140	60000
3500	2001	129	150000
14899	2013	122	50000
7500	2010	110	150000
18300	2010	179	125000
10500	2011	122	90000
2900	2001	75	150000
2800	2003	116	150000
23000	2005	280	90000
4850	2005	125	50000
2895	2004	131	150000
16850	2012	177	150000
7888	2008	105	125000
8500	2010	105	125000
6250	2004	136	150000
8390	2007	116	50000
9950	2008	143	150000
1500	2002	109	150000
4999	2004	150	150000
12900	2008	249	150000
6900	2005	163	150000
12500	2006	163	125000
1999	2001	116	150000
7299	2008	179	150000
3900	2001	116	150000
8950	2005	143	60000
7500	2008	102	80000
19699	2008	177	60000
15800	2010	170	70000
6800	2007	105	150000
5500	2007	80	125000
8199	2004	232	150000
5300	2005	116	150000
5300	2004	122	150000
2000	2002	143	150000
23300	2012	218	150000
5500	2007	101	150000
2350	2003	140	150000
2900	2002	75	150000
29990	2013	204	50000
31500	2009	326	70000
8999	2006	129	150000
11979	2011	125	100000
3100	2004	110	150000
2499	2001	90	150000
31500	2011	177	60000
9300	2008	160	80000
14900	2014	105	20000
5500	2007	102	60000
6300	2005	250	150000
1700	2004	102	150000
4490	2002	150	100000
18250	2008	231	125000
7500	2006	200	150000
7000	2011	111	150000
11899	2012	125	50000
11000	2005	220	150000
12900	2014	143	20000
3550	2002	102	125000
8000	2007	140	125000
10000	2013	87	10000
9200	2009	140	90000
5800	2004	122	150000
27499	2010	239	150000
19900	2013	105	20000
7900	2008	143	150000
4800	2003	163	150000
4850	2002	122	150000
10500	2008	170	90000
1500	2007	60	100000
7849	2010	82	150000
2650	2003	105	150000
13300	2008	170	125000
9500	2002	143	50000
4500	2010	78	100000
1450	2001	90	150000
4850	2008	140	150000
8990	2005	150	150000
2790	2003	150	150000
14750	2008	272	150000
22000	2012	184	125000
2000	2001	90	150000
5500	2005	204	30000
8900	2010	160	150000
9000	2013	140	80000
6400	2011	105	80000
8899	2005	177	150000
10500	2011	136	80000
20000	2011	265	50000
5500	2004	170	150000
8500	2007	105	70000
5700	2006	109	150000
12800	2008	170	150000
16900	2007	272	150000
1150	2002	150	150000
8990	2007	232	150000
5999	2001	184	150000
2950	2003	163	150000
17950	2014	125	50000
27500	2013	184	30000
2999	2005	150	150000
1450	2004	177	150000
2200	2002	101	150000
7100	2011	101	40000
2800	2002	102	150000
5200	2003	170	150000
23900	2014	150	50000
4999	2001	131	150000
3200	2001	102	125000
16600	2013	109	60000
2100	2002	105	150000
4650	2008	90	150000
5950	2007	170	150000
4700	2001	218	125000
15350	2011	160	60000
10500	2007	163	150000
20200	2014	125	20000
2250	2002	170	90000
18400	2015	150	10000
5799	2011	60	80000
2900	2003	60	125000
1350	2005	111	80000
3450	2003	209	150000
8333	2007	256	150000
13900	2010	143	50000
9990	2009	122	70000
4400	2005	140	150000
3700	2001	116	125000
2400	2002	75	125000
10900	2010	150	125000
10000	2009	160	100000
5250	2005	105	150000
1399	2004	80	150000
2300	2001	101	100000
5800	2007	170	150000
21990	2013	150	50000
8990	2008	122	60000
5600	2005	231	150000
5499	2007	109	150000
4400	2004	136	80000
3500	2008	55	100000
8500	2003	231	150000
22300	2011	184	125000
8500	2007	170	150000
3999	2004	226	150000
16000	2007	265	150000
4800	2009	110	150000
3200	2001	231	150000
7990	2005	272	150000
4500	2006	145	150000
27500	2014	136	30000
23000	2008	286	150000
16999	2005	258	100000
9500	2008	179	150000
12600	2009	143	70000
2200	2001	102	150000
3300	2009	75	150000
8500	2006	129	80000
16850	2010	239	150000
5490	2007	124	125000
8200	2007	140	125000
18500	2013	122	40000
2500	2002	220	90000
27333	2014	150	20000
3800	2004	90	150000
3500	2003	163	150000
2099	2007	65	150000
19000	2013	131	50000
6100	2009	80	150000
6750	2002	177	150000
19699	2013	150	60000
2700	2002	122	150000
2100	2001	192	150000
19970	2012	143	80000
4500	2001	143	150000
27500	2013	170	70000
7990	2006	173	150000
12500	2010	136	50000
6200	2008	83	80000
7200	2008	136	150000
9000	2007	197	150000
25500	2011	204	50000
4950	2009	80	150000
2850	2002	75	125000
10999	2011	122	60000
17990	2014	150	50000
6999	2011	101	50000
6100	2004	150	150000
9850	2006	224	150000
8299	2006	122	150000
6250	2006	116	125000
3450	2004	116	150000
9900	2003	260	150000
10700	2007	197	150000
12499	2008	120	70000
6490	2009	102	150000
10800	2008	231	150000
10490	2009	200	60000
2800	2001	102	125000
17900	2010	265	125000
17299	2011	143	70000
14900	2007	286	150000
30400	2015	230	20000
3000	2001	101	150000
2750	2002	105	150000
9300	2005	218	150000
4200	2001	192	150000
5350	2007	80	40000
15000	2013	105	50000
2099	2003	120	150000
19750	2011	114	70000
5500	2002	131	150000
2799	2006	64	150000
11700	2011	122	90000
3500	2004	150	150000
17490	2014	110	20000
2250	2005	70	150000
3500	2003	101	80000
7950	2007	200	125000
12000	2006	180	150000
6950	2004	163	150000
4600	2003	143	150000
4400	2004	102	150000
29999	2009	388	125000
25700	2012	170	60000
17990	2010	156	40000
2800	2003	113	150000
8500	2003	218	150000
5200	2010	100	150000
7699	2006	175	125000
3300	2003	101	150000
1830	2005	80	150000
8500	2005	163	150000
7900	2010	235	150000
4500	2002	150	150000
4200	2002	131	150000
19499	2011	271	125000
4300	2005	136	150000
4690	2004	143	150000
3100	2005	109	125000
25500	2011	170	60000
6500	2005	140	150000
11800	2008	143	125000
2499	2001	101	150000
6900	2002	193	150000
7500	2011	160	40000
12000	2007	197	150000
7250	2008	141	150000
34000	2011	204	125000
17900	2011	177	125000
3500	2004	122	150000
4999	2006	82	150000
14950	2009	186	150000
13999	2007	224	150000
25850	2014	140	30000
5800	2005	140	150000
17490	2007	286	125000
4900	2003	272	125000
2999	2001	118	125000
7500	2005	163	150000
9999	2006	258	150000
13900	2006	218	50000
6000	2002	190	150000
15950	2013	150	30000
21999	2011	177	125000
12900	2010	160	50000
2450	2001	163	150000
1150	2010	101	150000
6499	2008	102	150000
8999	2006	163	150000
7950	2010	136	150000
2900	2001	163	150000
2999	2003	82	150000
2800	2001	163	150000
16400	2013	122	150000
9500	2005	150	125000
8499	2007	140	150000
3850	2007	105	150000
7000	2006	150	150000
2299	2004	103	150000
6999	2009	116	100000
4800	2003	193	150000
3200	2003	98	125000
2500	2004	125	150000
4890	2003	143	150000
10800	2004	218	150000
3500	2002	192	150000
17500	2014	110	20000
19990	2005	400	125000
12999	2005	245	150000
2790	2003	107	150000
9450	2010	105	90000
8300	2007	179	150000
2700	2003	82	150000
6000	2007	80	125000
11222	2007	177	150000
2850	2003	116	80000
12500	2012	100	30000
11900	2012	109	70000
3500	2001	220	150000
1600	2001	116	150000
19280	2014	125	20000
3400	2006	101	150000
16890	2011	136	125000
6990	2009	80	100000
2750	2002	101	150000
6250	2005	140	150000
18000	2010	245	60000
8950	2008	125	80000
3500	2006	116	125000
11499	2008	235	150000
17250	2012	122	30000
2900	2001	102	70000
1500	2001	84	150000
7200	2006	177	125000
8750	2005	218	150000
7090	2010	110	40000
8300	2005	225	150000
5990	2010	109	125000
15500	2013	140	10000
8500	2005	218	150000
17300	2012	184	80000
16989	2010	177	150000
7700	2005	150	100000
3390	2004	115	125000
6500	2008	150	150000
4500	2004	170	150000
13400	2007	177	150000
3900	2002	116	125000
4700	2010	109	150000
22800	2009	235	150000
4500	2005	90	150000
16980	2015	120	30000
9800	2005	224	150000
9800	2008	160	80000
8900	2009	160	125000
17000	2008	235	150000
1999	2001	75	150000
3850	2003	170	150000
28900	2015	150	30000
12900	2011	122	50000
2000	2001	75	150000
8499	2010	101	70000
5800	2008	90	90000
5800	2009	75	150000
2550	2001	75	150000
1400	2004	103	150000
11000	2008	260	90000
6990	2007	141	150000
24500	2013	184	90000
15200	2011	143	90000
12500	2007	250	150000
2199	2004	105	125000
6600	2007	80	100000
2990	2001	105	100000
9300	2012	141	70000
18500	2011	204	150000
2800	2004	211	150000
1000	2003	120	150000
3000	2002	163	150000
1399	2002	125	150000
5900	2004	256	150000
3950	2006	88	40000
3250	2001	131	150000
5999	2004	75	30000
10500	2008	239	150000
6400	2005	163	150000
6999	2004	200	150000
21900	2014	170	30000
4400	2009	58	40000
10599	2006	224	150000
3500	2002	98	60000
5800	2002	333	150000
15990	2008	135	30000
1649	2002	75	150000
46000	2014	258	30000
4300	2001	101	150000
10999	2002	333	125000
6500	2003	246	150000
11950	2009	177	150000
2000	2001	207	150000
15200	2012	143	150000
11900	2009	122	80000
1800	2001	116	150000
2200	2003	113	150000
2699	2002	101	150000
5499	2005	115	150000
3500	2011	68	100000
1199	2001	120	150000
2999	2007	105	150000
5000	2001	218	150000
13400	2007	224	150000
3699	2008	102	150000
3499	2004	105	150000
6200	2005	177	150000
34940	2015	150	20000
1590	2001	129	150000
9950	2009	122	100000
3400	2005	105	100000
2990	2003	102	150000
2300	2002	116	150000
15400	2013	114	70000
3500	2002	116	70000
26199	2012	170	30000
23000	2011	184	40000
1199	2001	90	150000
17199	2011	211	50000
25999	2014	143	30000
4300	2004	105	90000
1000	2001	101	150000
2400	2002	102	125000
5599	2008	101	125000
6300	2007	82	150000
5990	2007	102	125000
1500	2002	109	150000
4299	2005	75	150000
1700	2001	75	150000
6900	2006	140	150000
6999	2008	95	60000
14990	2005	218	100000
13650	2011	125	80000
6200	2008	102	90000
3599	2005	101	150000
3999	2001	109	150000
4700	2008	80	150000
3400	2001	120	70000
1200	2001	125	150000
2499	2007	69	125000
9900	2010	179	80000
14600	2009	160	70000
11700	2008	160	100000
4500	2005	136	150000
1999	2009	80	70000
1400	2001	101	125000
16500	2010	231	150000
3400	2002	131	150000
6400	2003	150	150000
1200	2004	103	150000
1100	2005	110	150000
4500	2005	122	150000
5000	2005	109	125000
7000	2004	305	150000
2800	2005	140	150000
4000	2005	116	150000
2250	2003	116	150000
2700	2005	150	150000
8500	2012	60	30000
1500	2001	102	150000
4050	2005	102	150000
2000	2005	75	150000
7900	2004	224	150000
17299	2010	190	150000
5800	2007	204	150000
4100	2002	192	150000
1100	2001	115	150000
10200	2010	179	60000
1150	2001	140	30000
9990	2005	150	125000
8990	2008	245	100000
2900	2003	120	100000
4250	2001	305	150000
5799	2006	116	150000
5500	2005	105	150000
23799	2009	239	100000
6900	2007	122	150000
3450	2007	120	150000
4300	2003	143	150000
1590	2001	98	150000
9750	2009	150	125000
5500	2001	209	150000
3499	2007	109	150000
6850	2003	150	150000
2300	2002	102	150000
16500	2010	204	150000
27000	2009	239	150000
6999	2006	122	150000
6700	2010	150	150000
3900	2004	101	150000
4000	2009	122	150000
4900	2006	116	150000
4990	2004	116	150000
6999	2007	120	125000
3990	2003	90	150000
7500	2009	105	125000
5490	2004	224	150000
7900	2005	163	150000
1699	2001	211	150000
3750	2003	116	150000
7200	2003	250	150000
5500	2005	75	150000
8990	2004	250	150000
23499	2010	271	70000
4800	2004	88	150000
12700	2013	105	40000
12700	2008	156	30000
3900	2002	143	150000
10599	2010	140	150000
2499	2001	60	100000
11800	2010	140	125000
14900	2006	231	150000
5000	2002	184	150000
2990	2001	101	150000
6000	2005	102	150000
4499	2001	179	150000
5900	2002	396	150000
2500	2005	75	150000
22000	2005	204	70000
10390	2009	140	150000
8999	2008	143	30000
7750	2009	140	150000
24490	2015	170	30000
8500	2007	136	150000
4599	2012	69	125000
4490	2005	102	150000
1600	2005	110	90000
6880	2005	116	125000
11000	2008	230	125000
5780	2006	140	150000
14000	2008	380	150000
3499	2004	125	150000
1800	2001	105	150000
3999	2006	101	150000
10300	2012	150	50000
6900	2004	143	150000
1600	2002	109	150000
5500	2006	140	150000
7700	2009	82	150000
15900	2005	272	90000
3599	2003	170	150000
5000	2006	105	150000
4800	2009	95	60000
8900	2007	177	150000
17999	2011	257	100000
16666	2012	177	90000
6500	2007	140	150000
2600	2003	141	150000
4600	2006	102	125000
4500	2001	360	150000
14600	2009	179	150000
2950	2003	110	150000
20300	2013	150	20000
10900	2006	177	150000
8888	2006	218	150000
8200	2005	150	150000
28800	2013	177	70000
10900	2011	100	10000
2500	2004	80	125000
2300	2002	75	150000
9400	2011	105	125000
31700	2010	235	125000
1900	2003	98	150000
13990	2013	105	80000
5850	2007	143	150000
11950	2007	170	150000
16990	2010	111	80000
3850	2005	122	150000
4840	2002	192	125000
21900	2012	177	90000
2250	2001	136	150000
1190	2001	80	150000
1900	2002	101	150000
20750	2007	235	150000
7900	2007	129	125000
10500	2008	241	150000
2799	2003	133	150000
9499	2010	122	90000
2499	2002	120	150000
3600	2002	231	150000
5100	2005	105	60000
9490	2009	136	50000
2000	2002	116	150000
6400	2005	116	150000
5000	2006	90	90000
1490	2003	82	150000
12750	2012	125	70000
2190	2002	75	150000
7750	2004	218	150000
1900	2004	109	150000
22999	2012	245	90000
1350	2004	102	150000
2290	2002	147	150000
3900	2003	102	125000
10300	2008	230	150000
15900	2010	265	60000
11444	2007	184	125000
9399	2012	105	150000
3450	2003	100	150000
3999	2006	105	150000
7500	2006	116	125000
11000	2010	140	60000
7499	2011	143	150000
8999	2005	180	150000
5890	2004	116	150000
8500	2003	170	150000
3000	2002	75	125000
7900	2002	150	150000
8900	2007	105	125000
5900	2005	177	150000
3900	2005	131	125000
14900	2012	105	20000
4500	2005	140	150000
4500	2002	170	150000
11900	2008	143	80000
4250	2002	163	150000
6990	2007	105	100000
9499	2011	105	90000
13000	2007	140	20000
3999	2006	150	150000
12490	2007	200	50000
4800	2006	116	150000
1799	2002	103	150000
12999	2008	160	125000
17900	2012	136	100000
7200	2005	105	150000
8200	2010	140	100000
3500	2003	163	125000
3450	2003	170	150000
5600	2004	143	150000
10890	2010	122	100000
9900	2010	177	100000
6800	2007	109	125000
4799	2008	140	90000
12000	2004	170	150000
6199	2006	105	150000
8300	2008	200	150000
3650	2005	125	150000
8200	2007	129	125000
16499	2009	204	150000
4000	2005	102	150000
2500	2003	116	150000
15500	2009	211	80000
3999	2003	101	150000
1850	2002	98	80000
18900	2010	292	70000
10900	2010	179	150000
7999	2007	125	125000
11300	2012	135	50000
15300	2011	122	80000
7450	2008	105	150000
8800	2012	105	150000
2800	2004	163	150000
4400	2009	109	150000
8700	2007	170	150000
4500	2002	144	80000
23750	2013	230	60000
6499	2010	90	90000
4350	2008	90	125000
4950	2009	116	150000
13300	2015	116	20000
12500	2010	160	30000
2000	2001	192	150000
10900	2011	143	125000
24999	2010	306	125000
22000	2011	245	125000
8000	2008	160	100000
37700	2013	360	50000
19999	2009	170	40000
